"Age","Gender","Country","Video_Gender","parent","Education","PID","SES","Edu_asp","income_annual","occupation","Trait","Conformity_pref","Trait_why","Why"
42,"Female","Canada","2","1",3,"237",6,5,"4","Management, professional, and related","Grades",1,"Behave_reason","Null"
42,"Female","Canada","2","1",3,"237",6,5,"4","Management, professional, and related","Grades",1,"Grades_reason","Cognitive"
37,"Male","Canada","1","0",3,"238",8,5,"4","Management, professional, and related","Smart",0,"Smart_reason","Cognitive"
37,"Male","Canada","1","0",3,"238",8,5,"4","Management, professional, and related","Smart",0,"Behave_reason","Normative"
37,"Male","Canada","1","0",3,"238",8,5,"4","Management, professional, and related","Smart",0,"Grades_reason","Normative"
37,"Male","Canada","1","0",3,"238",8,5,"4","Management, professional, and related","Behave",1,"Smart_reason","Cognitive"
37,"Male","Canada","1","0",3,"238",8,5,"4","Management, professional, and related","Behave",1,"Behave_reason","Normative"
37,"Male","Canada","1","0",3,"238",8,5,"4","Management, professional, and related","Behave",1,"Grades_reason","Normative"
37,"Male","Canada","1","0",3,"238",8,5,"4","Management, professional, and related","Grades",1,"Smart_reason","Cognitive"
37,"Male","Canada","1","0",3,"238",8,5,"4","Management, professional, and related","Grades",1,"Behave_reason","Normative"
37,"Male","Canada","1","0",3,"238",8,5,"4","Management, professional, and related","Grades",1,"Grades_reason","Normative"
47,"Male","Canada","2","0",2,"239",5,5,"$22,000 - $44,999","Service","Smart",1,"Smart_reason","Normative"
47,"Male","Canada","2","0",2,"239",5,5,"$22,000 - $44,999","Service","Smart",1,"Behave_reason","Personality"
47,"Male","Canada","2","0",2,"239",5,5,"$22,000 - $44,999","Service","Smart",1,"Grades_reason","Normative"
47,"Male","Canada","2","0",2,"239",5,5,"$22,000 - $44,999","Service","Behave",1,"Smart_reason","Normative"
47,"Male","Canada","2","0",2,"239",5,5,"$22,000 - $44,999","Service","Behave",1,"Behave_reason","Personality"
47,"Male","Canada","2","0",2,"239",5,5,"$22,000 - $44,999","Service","Behave",1,"Grades_reason","Normative"
47,"Male","Canada","2","0",2,"239",5,5,"$22,000 - $44,999","Service","Grades",1,"Smart_reason","Normative"
47,"Male","Canada","2","0",2,"239",5,5,"$22,000 - $44,999","Service","Grades",1,"Behave_reason","Personality"
47,"Male","Canada","2","0",2,"239",5,5,"$22,000 - $44,999","Service","Grades",1,"Grades_reason","Normative"
75,"Male","US","1","1",1,"24",2,5,"2","Service","Smart",1,"Smart_reason","Normative"
75,"Male","US","1","1",1,"24",2,5,"2","Service","Smart",1,"Behave_reason","Normative"
75,"Male","US","1","1",1,"24",2,5,"2","Service","Smart",1,"Grades_reason","Normative"
75,"Male","US","1","1",1,"24",2,5,"2","Service","Behave",1,"Smart_reason","Normative"
75,"Male","US","1","1",1,"24",2,5,"2","Service","Behave",1,"Behave_reason","Normative"
75,"Male","US","1","1",1,"24",2,5,"2","Service","Behave",1,"Grades_reason","Normative"
75,"Male","US","1","1",1,"24",2,5,"2","Service","Grades",1,"Smart_reason","Normative"
75,"Male","US","1","1",1,"24",2,5,"2","Service","Grades",1,"Behave_reason","Normative"
75,"Male","US","1","1",1,"24",2,5,"2","Service","Grades",1,"Grades_reason","Normative"
71,"Male","Canada","2","1",4,"242",4,5,"1","Retired","Smart",0,"Smart_reason","Behavioral"
71,"Male","Canada","2","1",4,"242",4,5,"1","Retired","Smart",0,"Behave_reason","Null"
71,"Male","Canada","2","1",4,"242",4,5,"1","Retired","Smart",0,"Grades_reason","Null"
71,"Male","Canada","2","1",4,"242",4,5,"1","Retired","Behave",0,"Smart_reason","Behavioral"
71,"Male","Canada","2","1",4,"242",4,5,"1","Retired","Behave",0,"Behave_reason","Null"
71,"Male","Canada","2","1",4,"242",4,5,"1","Retired","Behave",0,"Grades_reason","Null"
71,"Male","Canada","2","1",4,"242",4,5,"1","Retired","Grades",0,"Smart_reason","Behavioral"
71,"Male","Canada","2","1",4,"242",4,5,"1","Retired","Grades",0,"Behave_reason","Null"
71,"Male","Canada","2","1",4,"242",4,5,"1","Retired","Grades",0,"Grades_reason","Null"
62,"Male","Canada","1","1",1,"244",7,1,"5","Construction, extraction, and maintenance","Smart",1,"Smart_reason","Behavioral"
62,"Male","Canada","1","1",1,"244",7,1,"5","Construction, extraction, and maintenance","Smart",1,"Behave_reason","Null"
62,"Male","Canada","1","1",1,"244",7,1,"5","Construction, extraction, and maintenance","Smart",1,"Grades_reason","Cognitive"
62,"Male","Canada","1","1",1,"244",7,1,"5","Construction, extraction, and maintenance","Behave",1,"Smart_reason","Behavioral"
62,"Male","Canada","1","1",1,"244",7,1,"5","Construction, extraction, and maintenance","Behave",1,"Behave_reason","Null"
62,"Male","Canada","1","1",1,"244",7,1,"5","Construction, extraction, and maintenance","Behave",1,"Grades_reason","Cognitive"
62,"Male","Canada","1","1",1,"244",7,1,"5","Construction, extraction, and maintenance","Grades",1,"Smart_reason","Behavioral"
62,"Male","Canada","1","1",1,"244",7,1,"5","Construction, extraction, and maintenance","Grades",1,"Behave_reason","Null"
62,"Male","Canada","1","1",1,"244",7,1,"5","Construction, extraction, and maintenance","Grades",1,"Grades_reason","Cognitive"
30,"Female","Canada","1","1",3,"246",6,5,"4","Management, professional, and related","Smart",0,"Smart_reason","Cognitive"
30,"Female","Canada","1","1",3,"246",6,5,"4","Management, professional, and related","Smart",0,"Behave_reason","Irrelevant"
30,"Female","Canada","1","1",3,"246",6,5,"4","Management, professional, and related","Smart",0,"Grades_reason","Cognitive"
30,"Female","Canada","1","1",3,"246",6,5,"4","Management, professional, and related","Behave",0,"Smart_reason","Cognitive"
30,"Female","Canada","1","1",3,"246",6,5,"4","Management, professional, and related","Behave",0,"Behave_reason","Irrelevant"
30,"Female","Canada","1","1",3,"246",6,5,"4","Management, professional, and related","Behave",0,"Grades_reason","Cognitive"
30,"Female","Canada","1","1",3,"246",6,5,"4","Management, professional, and related","Grades",0,"Smart_reason","Cognitive"
30,"Female","Canada","1","1",3,"246",6,5,"4","Management, professional, and related","Grades",0,"Behave_reason","Irrelevant"
30,"Female","Canada","1","1",3,"246",6,5,"4","Management, professional, and related","Grades",0,"Grades_reason","Cognitive"
78,"Male","Canada","2","1",4,"249",7,2,"3","Retired","Smart",0,"Smart_reason","Cognitive"
78,"Male","Canada","2","1",4,"249",7,2,"3","Retired","Smart",0,"Behave_reason","Normative"
78,"Male","Canada","2","1",4,"249",7,2,"3","Retired","Smart",0,"Grades_reason","Null"
78,"Male","Canada","2","1",4,"249",7,2,"3","Retired","Behave",1,"Smart_reason","Cognitive"
78,"Male","Canada","2","1",4,"249",7,2,"3","Retired","Behave",1,"Behave_reason","Normative"
78,"Male","Canada","2","1",4,"249",7,2,"3","Retired","Behave",1,"Grades_reason","Null"
78,"Male","Canada","2","1",4,"249",7,2,"3","Retired","Grades",0,"Smart_reason","Cognitive"
78,"Male","Canada","2","1",4,"249",7,2,"3","Retired","Grades",0,"Behave_reason","Normative"
78,"Male","Canada","2","1",4,"249",7,2,"3","Retired","Grades",0,"Grades_reason","Null"
70,"Male","US","2","0",2,"25",4,3,"1","Retired","Smart",1,"Smart_reason","Behavioral"
70,"Male","US","2","0",2,"25",4,3,"1","Retired","Smart",1,"Behave_reason","Normative"
70,"Male","US","2","0",2,"25",4,3,"1","Retired","Smart",1,"Grades_reason","Normative"
70,"Male","US","2","0",2,"25",4,3,"1","Retired","Behave",1,"Smart_reason","Behavioral"
70,"Male","US","2","0",2,"25",4,3,"1","Retired","Behave",1,"Behave_reason","Normative"
70,"Male","US","2","0",2,"25",4,3,"1","Retired","Behave",1,"Grades_reason","Normative"
70,"Male","US","2","0",2,"25",4,3,"1","Retired","Grades",1,"Smart_reason","Behavioral"
70,"Male","US","2","0",2,"25",4,3,"1","Retired","Grades",1,"Behave_reason","Normative"
70,"Male","US","2","0",2,"25",4,3,"1","Retired","Grades",1,"Grades_reason","Normative"
68,"Female","Canada","1","0",1,"250",6,3,"$22,000 - $44,999","Retired","Smart",1,"Smart_reason","Normative"
68,"Female","Canada","1","0",1,"250",6,3,"$22,000 - $44,999","Retired","Smart",1,"Behave_reason","Cognitive"
68,"Female","Canada","1","0",1,"250",6,3,"$22,000 - $44,999","Retired","Smart",1,"Grades_reason","Cognitive"
68,"Female","Canada","1","0",1,"250",6,3,"$22,000 - $44,999","Retired","Behave",0,"Smart_reason","Normative"
68,"Female","Canada","1","0",1,"250",6,3,"$22,000 - $44,999","Retired","Behave",0,"Behave_reason","Cognitive"
68,"Female","Canada","1","0",1,"250",6,3,"$22,000 - $44,999","Retired","Behave",0,"Grades_reason","Cognitive"
68,"Female","Canada","1","0",1,"250",6,3,"$22,000 - $44,999","Retired","Grades",1,"Smart_reason","Normative"
68,"Female","Canada","1","0",1,"250",6,3,"$22,000 - $44,999","Retired","Grades",1,"Behave_reason","Cognitive"
68,"Female","Canada","1","0",1,"250",6,3,"$22,000 - $44,999","Retired","Grades",1,"Grades_reason","Cognitive"
49,"Male","Canada","1","0",3,"251",4,3,"$22,000 - $44,999","Unemployed","Smart",1,"Smart_reason","Behavioral"
49,"Male","Canada","1","0",3,"251",4,3,"$22,000 - $44,999","Unemployed","Smart",1,"Behave_reason","Behavioral"
49,"Male","Canada","1","0",3,"251",4,3,"$22,000 - $44,999","Unemployed","Smart",1,"Grades_reason","Cognitive"
49,"Male","Canada","1","0",3,"251",4,3,"$22,000 - $44,999","Unemployed","Behave",1,"Smart_reason","Behavioral"
49,"Male","Canada","1","0",3,"251",4,3,"$22,000 - $44,999","Unemployed","Behave",1,"Behave_reason","Behavioral"
49,"Male","Canada","1","0",3,"251",4,3,"$22,000 - $44,999","Unemployed","Behave",1,"Grades_reason","Cognitive"
49,"Male","Canada","1","0",3,"251",4,3,"$22,000 - $44,999","Unemployed","Grades",1,"Smart_reason","Behavioral"
49,"Male","Canada","1","0",3,"251",4,3,"$22,000 - $44,999","Unemployed","Grades",1,"Behave_reason","Behavioral"
49,"Male","Canada","1","0",3,"251",4,3,"$22,000 - $44,999","Unemployed","Grades",1,"Grades_reason","Cognitive"
39,"Female","Canada","2","0",3,"252",5,3,"$22,000 - $44,999","Unemployed","Smart",0,"Smart_reason","Personality"
39,"Female","Canada","2","0",3,"252",5,3,"$22,000 - $44,999","Unemployed","Smart",0,"Behave_reason","Null"
39,"Female","Canada","2","0",3,"252",5,3,"$22,000 - $44,999","Unemployed","Smart",0,"Grades_reason","Null"
39,"Female","Canada","2","0",3,"252",5,3,"$22,000 - $44,999","Unemployed","Behave",0,"Smart_reason","Personality"
39,"Female","Canada","2","0",3,"252",5,3,"$22,000 - $44,999","Unemployed","Behave",0,"Behave_reason","Null"
39,"Female","Canada","2","0",3,"252",5,3,"$22,000 - $44,999","Unemployed","Behave",0,"Grades_reason","Null"
39,"Female","Canada","2","0",3,"252",5,3,"$22,000 - $44,999","Unemployed","Grades",0,"Smart_reason","Personality"
39,"Female","Canada","2","0",3,"252",5,3,"$22,000 - $44,999","Unemployed","Grades",0,"Behave_reason","Null"
39,"Female","Canada","2","0",3,"252",5,3,"$22,000 - $44,999","Unemployed","Grades",0,"Grades_reason","Null"
24,"Female","Canada","2","0",1,"253",3,6,"1","Unemployed","Smart",0,"Smart_reason","Null"
24,"Female","Canada","2","0",1,"253",3,6,"1","Unemployed","Smart",0,"Behave_reason","Cognitive"
24,"Female","Canada","2","0",1,"253",3,6,"1","Unemployed","Smart",0,"Grades_reason","Null"
24,"Female","Canada","2","0",1,"253",3,6,"1","Unemployed","Behave",1,"Smart_reason","Null"
24,"Female","Canada","2","0",1,"253",3,6,"1","Unemployed","Behave",1,"Behave_reason","Cognitive"
24,"Female","Canada","2","0",1,"253",3,6,"1","Unemployed","Behave",1,"Grades_reason","Null"
24,"Female","Canada","2","0",1,"253",3,6,"1","Unemployed","Grades",0,"Smart_reason","Null"
24,"Female","Canada","2","0",1,"253",3,6,"1","Unemployed","Grades",0,"Behave_reason","Cognitive"
24,"Female","Canada","2","0",1,"253",3,6,"1","Unemployed","Grades",0,"Grades_reason","Null"
60,"Male","Canada","1","1",3,"254",7,1,"6","Other (please specify)","Smart",1,"Smart_reason","Null"
60,"Male","Canada","1","1",3,"254",7,1,"6","Other (please specify)","Smart",1,"Behave_reason","Normative"
60,"Male","Canada","1","1",3,"254",7,1,"6","Other (please specify)","Smart",1,"Grades_reason","Normative"
60,"Male","Canada","1","1",3,"254",7,1,"6","Other (please specify)","Behave",1,"Smart_reason","Null"
60,"Male","Canada","1","1",3,"254",7,1,"6","Other (please specify)","Behave",1,"Behave_reason","Normative"
60,"Male","Canada","1","1",3,"254",7,1,"6","Other (please specify)","Behave",1,"Grades_reason","Normative"
60,"Male","Canada","1","1",3,"254",7,1,"6","Other (please specify)","Grades",1,"Smart_reason","Null"
60,"Male","Canada","1","1",3,"254",7,1,"6","Other (please specify)","Grades",1,"Behave_reason","Normative"
60,"Male","Canada","1","1",3,"254",7,1,"6","Other (please specify)","Grades",1,"Grades_reason","Normative"
60,"Female","Canada","2","1",3,"255",3,6,"3","Retired","Smart",0,"Smart_reason","Personality"
60,"Female","Canada","2","1",3,"255",3,6,"3","Retired","Smart",0,"Behave_reason","Null"
60,"Female","Canada","2","1",3,"255",3,6,"3","Retired","Smart",0,"Grades_reason","Null"
60,"Female","Canada","2","1",3,"255",3,6,"3","Retired","Behave",0,"Smart_reason","Personality"
60,"Female","Canada","2","1",3,"255",3,6,"3","Retired","Behave",0,"Behave_reason","Null"
60,"Female","Canada","2","1",3,"255",3,6,"3","Retired","Behave",0,"Grades_reason","Null"
60,"Female","Canada","2","1",3,"255",3,6,"3","Retired","Grades",0,"Smart_reason","Personality"
60,"Female","Canada","2","1",3,"255",3,6,"3","Retired","Grades",0,"Behave_reason","Null"
60,"Female","Canada","2","1",3,"255",3,6,"3","Retired","Grades",0,"Grades_reason","Null"
47,"Male","Canada","1","1",4,"256",8,6,"6","Management, professional, and related","Smart",0,"Smart_reason","Cognitive"
47,"Male","Canada","1","1",4,"256",8,6,"6","Management, professional, and related","Smart",0,"Behave_reason","Normative"
47,"Male","Canada","1","1",4,"256",8,6,"6","Management, professional, and related","Smart",0,"Grades_reason","Cognitive"
47,"Male","Canada","1","1",4,"256",8,6,"6","Management, professional, and related","Behave",1,"Smart_reason","Cognitive"
47,"Male","Canada","1","1",4,"256",8,6,"6","Management, professional, and related","Behave",1,"Behave_reason","Normative"
47,"Male","Canada","1","1",4,"256",8,6,"6","Management, professional, and related","Behave",1,"Grades_reason","Cognitive"
47,"Male","Canada","1","1",4,"256",8,6,"6","Management, professional, and related","Grades",1,"Smart_reason","Cognitive"
47,"Male","Canada","1","1",4,"256",8,6,"6","Management, professional, and related","Grades",1,"Behave_reason","Normative"
47,"Male","Canada","1","1",4,"256",8,6,"6","Management, professional, and related","Grades",1,"Grades_reason","Cognitive"
63,"Male","Canada","2","1",3,"260",6,4,"3","Service","Smart",1,"Smart_reason","Irrelevant"
63,"Male","Canada","2","1",3,"260",6,4,"3","Service","Smart",1,"Behave_reason","Personality"
63,"Male","Canada","2","1",3,"260",6,4,"3","Service","Smart",1,"Grades_reason","Behavioral"
63,"Male","Canada","2","1",3,"260",6,4,"3","Service","Behave",1,"Smart_reason","Irrelevant"
63,"Male","Canada","2","1",3,"260",6,4,"3","Service","Behave",1,"Behave_reason","Personality"
63,"Male","Canada","2","1",3,"260",6,4,"3","Service","Behave",1,"Grades_reason","Behavioral"
63,"Male","Canada","2","1",3,"260",6,4,"3","Service","Grades",1,"Smart_reason","Irrelevant"
63,"Male","Canada","2","1",3,"260",6,4,"3","Service","Grades",1,"Behave_reason","Personality"
63,"Male","Canada","2","1",3,"260",6,4,"3","Service","Grades",1,"Grades_reason","Behavioral"
39,"Female","Canada","1","0",4,"263",5,2,"3","Other (please specify)","Smart",1,"Smart_reason","Behavioral"
39,"Female","Canada","1","0",4,"263",5,2,"3","Other (please specify)","Smart",1,"Behave_reason","Behavioral"
39,"Female","Canada","1","0",4,"263",5,2,"3","Other (please specify)","Smart",1,"Grades_reason","Null"
39,"Female","Canada","1","0",4,"263",5,2,"3","Other (please specify)","Behave",1,"Smart_reason","Behavioral"
39,"Female","Canada","1","0",4,"263",5,2,"3","Other (please specify)","Behave",1,"Behave_reason","Behavioral"
39,"Female","Canada","1","0",4,"263",5,2,"3","Other (please specify)","Behave",1,"Grades_reason","Null"
39,"Female","Canada","1","0",4,"263",5,2,"3","Other (please specify)","Grades",1,"Smart_reason","Behavioral"
39,"Female","Canada","1","0",4,"263",5,2,"3","Other (please specify)","Grades",1,"Behave_reason","Behavioral"
39,"Female","Canada","1","0",4,"263",5,2,"3","Other (please specify)","Grades",1,"Grades_reason","Null"
61,"Female","Canada","2","0",1,"265",6,2,"3","Retired","Smart",1,"Smart_reason","Cognitive"
61,"Female","Canada","2","0",1,"265",6,2,"3","Retired","Smart",1,"Behave_reason","Normative"
61,"Female","Canada","2","0",1,"265",6,2,"3","Retired","Smart",1,"Grades_reason","Cognitive"
61,"Female","Canada","2","0",1,"265",6,2,"3","Retired","Behave",1,"Smart_reason","Cognitive"
61,"Female","Canada","2","0",1,"265",6,2,"3","Retired","Behave",1,"Behave_reason","Normative"
61,"Female","Canada","2","0",1,"265",6,2,"3","Retired","Behave",1,"Grades_reason","Cognitive"
61,"Female","Canada","2","0",1,"265",6,2,"3","Retired","Grades",1,"Smart_reason","Cognitive"
61,"Female","Canada","2","0",1,"265",6,2,"3","Retired","Grades",1,"Behave_reason","Normative"
61,"Female","Canada","2","0",1,"265",6,2,"3","Retired","Grades",1,"Grades_reason","Cognitive"
19,"Male","Canada","1","0",1,"266",8,5,"$22,000 - $44,999","Student","Smart",0,"Smart_reason","Personality"
19,"Male","Canada","1","0",1,"266",8,5,"$22,000 - $44,999","Student","Smart",0,"Behave_reason","Normative"
19,"Male","Canada","1","0",1,"266",8,5,"$22,000 - $44,999","Student","Smart",0,"Grades_reason","Behavioral"
19,"Male","Canada","1","0",1,"266",8,5,"$22,000 - $44,999","Student","Behave",0,"Smart_reason","Personality"
19,"Male","Canada","1","0",1,"266",8,5,"$22,000 - $44,999","Student","Behave",0,"Behave_reason","Normative"
